"id" "Label" "mouseID" "treatmentID" "Exercise" "Weight" "metabolite" "area"
"160711-15" "plasmaD7" "15-02-M2" "SED_AL" "SED" "AL" "S.Adenosyl.L.homocysteine" 3191
"160711-16" "plasmaD35" "15-02-M24" "EX_ER" "EX" "ER" "S.Adenosyl.L.homocysteine" 30323
"160711-17" "tumor" "15-02-M16" "EX_AL" "EX" "AL" "S.Adenosyl.L.homocysteine" 616345
"160711-18" "plasmaD7" "15-02-M26" "EX_ER" "EX" "ER" "S.Adenosyl.L.homocysteine" 30694
"160711-19" "plasmaD21" "15-02-M12" "SED_ER" "SED" "ER" "S.Adenosyl.L.homocysteine" 1807
"160711-20" "tumor" "15-02-M23" "EX_ER" "EX" "ER" "S.Adenosyl.L.homocysteine" 405084
"160711-21" "plasmaD35" "15-02-M21" "EX_ER" "EX" "ER" "S.Adenosyl.L.homocysteine" 14384
"160711-22" "plasmaD35" "15-02-M27" "EX_ER" "EX" "ER" "S.Adenosyl.L.homocysteine" 3762
"160711-23" "plasmaD21" "15-02-M18" "EX_AL" "EX" "AL" "S.Adenosyl.L.homocysteine" 358.5
"160711-24" "plasmaD7" "15-02-M24" "EX_ER" "EX" "ER" "S.Adenosyl.L.homocysteine" 23828
"160711-25" "plasmaD7" "15-02-M15" "EX_AL" "EX" "AL" "S.Adenosyl.L.homocysteine" 33257
"160711-26" "tumor" "15-02-M26" "EX_ER" "EX" "ER" "S.Adenosyl.L.homocysteine" 443402
"160711-27" "plasmaD35" "15-02-M26" "EX_ER" "EX" "ER" "S.Adenosyl.L.homocysteine" 21416
"160711-28" "plasmaD35" "15-02-M5" "SED_AL" "SED" "AL" "S.Adenosyl.L.homocysteine" 14859
"160711-29" "plasmaD7" "15-02-M22" "EX_ER" "EX" "ER" "S.Adenosyl.L.homocysteine" 12775
"160711-32" "tumor" "15-02-M10" "SED_ER" "SED" "ER" "S.Adenosyl.L.homocysteine" 952831
"160711-33" "tumor" "15-02-M8" "SED_ER" "SED" "ER" "S.Adenosyl.L.homocysteine" 646627
"160711-34" "tumor" "15-02-M2" "SED_AL" "SED" "AL" "S.Adenosyl.L.homocysteine" 631863
"160711-35" "plasmaD21" "15-02-M11" "SED_ER" "SED" "ER" "S.Adenosyl.L.homocysteine" 3840
"160711-36" "tumor" "15-02-M12" "SED_ER" "SED" "ER" "S.Adenosyl.L.homocysteine" 659658
"160711-37" "plasmaD21" "15-02-M13" "SED_ER" "SED" "ER" "S.Adenosyl.L.homocysteine" 7007
"160711-38" "plasmaD35" "15-02-M15" "EX_AL" "EX" "AL" "S.Adenosyl.L.homocysteine" 29634
"160711-39" "plasmaD21" "15-02-M4" "SED_AL" "SED" "AL" "S.Adenosyl.L.homocysteine" 2602
"160711-40" "plasmaD7" "15-02-M4" "SED_AL" "SED" "AL" "S.Adenosyl.L.homocysteine" 9765
"160711-41" "plasmaD35" "15-02-M7" "SED_ER" "SED" "ER" "S.Adenosyl.L.homocysteine" 1741
"160711-42" "plasmaD35" "15-02-M25" "EX_ER" "EX" "ER" "S.Adenosyl.L.homocysteine" 358.5
"160711-43" "plasmaD21" "15-02-M25" "EX_ER" "EX" "ER" "S.Adenosyl.L.homocysteine" 27605
"160711-44" "plasmaD7" "15-02-M5" "SED_AL" "SED" "AL" "S.Adenosyl.L.homocysteine" 11377
"160711-45" "tumor" "15-02-M24" "EX_ER" "EX" "ER" "S.Adenosyl.L.homocysteine" 846999
"160711-46" "tumor" "15-02-M7" "SED_ER" "SED" "ER" "S.Adenosyl.L.homocysteine" 969418
"160711-47" "plasmaD35" "15-02-M8" "SED_ER" "SED" "ER" "S.Adenosyl.L.homocysteine" 2605
"160711-48" "tumor" "15-02-M6" "SED_AL" "SED" "AL" "S.Adenosyl.L.homocysteine" 663990
"160711-49" "plasmaD21" "15-02-M16" "EX_AL" "EX" "AL" "S.Adenosyl.L.homocysteine" 7008
"160711-50" "tumor" "15-02-M21" "EX_ER" "EX" "ER" "S.Adenosyl.L.homocysteine" 486636
"160711-51" "plasmaD7" "15-02-M7" "SED_ER" "SED" "ER" "S.Adenosyl.L.homocysteine" 16115
"160711-52" "plasmaD21" "15-02-M26" "EX_ER" "EX" "ER" "S.Adenosyl.L.homocysteine" 3427
"160711-53" "plasmaD7" "15-02-M27" "EX_ER" "EX" "ER" "S.Adenosyl.L.homocysteine" 262737
"160711-54" "plasmaD7" "15-02-M23" "EX_ER" "EX" "ER" "S.Adenosyl.L.homocysteine" 2012
"160711-55" "tumor" "15-02-M3" "SED_AL" "SED" "AL" "S.Adenosyl.L.homocysteine" 684078
"160711-56" "plasmaD35" "15-02-M4" "SED_AL" "SED" "AL" "S.Adenosyl.L.homocysteine" 22527
"160711-57" "plasmaD7" "15-02-M8" "SED_ER" "SED" "ER" "S.Adenosyl.L.homocysteine" 4412
"160711-58" "plasmaD21" "15-02-M3" "SED_AL" "SED" "AL" "S.Adenosyl.L.homocysteine" 358.5
"160711-59" "plasmaD35" "15-02-M6" "SED_AL" "SED" "AL" "S.Adenosyl.L.homocysteine" 358.5
"160711-62" "plasmaD7" "15-02-M18" "EX_AL" "EX" "AL" "S.Adenosyl.L.homocysteine" 7017
"160711-63" "plasmaD7" "15-02-M25" "EX_ER" "EX" "ER" "S.Adenosyl.L.homocysteine" 3097
"160711-64" "plasmaD35" "15-02-M2" "SED_AL" "SED" "AL" "S.Adenosyl.L.homocysteine" 358.5
"160711-65" "plasmaD7" "15-02-M16" "EX_AL" "EX" "AL" "S.Adenosyl.L.homocysteine" 7126
"160711-66" "plasmaD35" "15-02-M16" "EX_AL" "EX" "AL" "S.Adenosyl.L.homocysteine" 358.5
"160711-67" "plasmaD21" "15-02-M10" "SED_ER" "SED" "ER" "S.Adenosyl.L.homocysteine" 2906
"160711-68" "plasmaD21" "15-02-M6" "SED_AL" "SED" "AL" "S.Adenosyl.L.homocysteine" 1940
"160711-69" "plasmaD35" "15-02-M12" "SED_ER" "SED" "ER" "S.Adenosyl.L.homocysteine" 3758
"160711-70" "plasmaD35" "15-02-M18" "EX_AL" "EX" "AL" "S.Adenosyl.L.homocysteine" 3256
"160711-71" "plasmaD7" "15-02-M10" "SED_ER" "SED" "ER" "S.Adenosyl.L.homocysteine" 3204
"160711-72" "plasmaD21" "15-02-M5" "SED_AL" "SED" "AL" "S.Adenosyl.L.homocysteine" 4187
"160711-73" "plasmaD21" "15-02-M7" "SED_ER" "SED" "ER" "S.Adenosyl.L.homocysteine" 2494
"160711-74" "plasmaD21" "15-02-M21" "EX_ER" "EX" "ER" "S.Adenosyl.L.homocysteine" 140290
"160711-75" "plasmaD35" "15-02-M1" "SED_AL" "SED" "AL" "S.Adenosyl.L.homocysteine" 2399
"160711-76" "plasmaD7" "15-02-M19" "EX_AL" "EX" "AL" "S.Adenosyl.L.homocysteine" 60671
"160711-77" "tumor" "15-02-M11" "SED_ER" "SED" "ER" "S.Adenosyl.L.homocysteine" 904628
"160711-78" "plasmaD7" "15-02-M12" "SED_ER" "SED" "ER" "S.Adenosyl.L.homocysteine" 9040
"160711-79" "tumor" "15-02-M20" "EX_AL" "EX" "AL" "S.Adenosyl.L.homocysteine" 698906
"160711-80" "tumor" "15-02-M4" "SED_AL" "SED" "AL" "S.Adenosyl.L.homocysteine" 364532
"160711-81" "tumor" "15-02-M22" "EX_ER" "EX" "ER" "S.Adenosyl.L.homocysteine" 821088
"160711-82" "tumor" "15-02-M5" "SED_AL" "SED" "AL" "S.Adenosyl.L.homocysteine" 913970
"160711-83" "tumor" "15-02-M13" "SED_ER" "SED" "ER" "S.Adenosyl.L.homocysteine" 525403
"160711-84" "plasmaD21" "15-02-M15" "EX_AL" "EX" "AL" "S.Adenosyl.L.homocysteine" 358.5
"160711-85" "plasmaD35" "15-02-M19" "EX_AL" "EX" "AL" "S.Adenosyl.L.homocysteine" 4849
"160711-86" "plasmaD21" "15-02-M24" "EX_ER" "EX" "ER" "S.Adenosyl.L.homocysteine" 2345
"160711-87" "plasmaD35" "15-02-M23" "EX_ER" "EX" "ER" "S.Adenosyl.L.homocysteine" 3275
"160711-88" "tumor" "15-02-M19" "EX_AL" "EX" "AL" "S.Adenosyl.L.homocysteine" 358.5
"160711-89" "plasmaD7" "15-02-M21" "EX_ER" "EX" "ER" "S.Adenosyl.L.homocysteine" 358.5
"160711-90" "tumor" "15-02-M1" "SED_AL" "SED" "AL" "S.Adenosyl.L.homocysteine" 358.5
"160711-91" "plasmaD7" "15-02-M20" "EX_AL" "EX" "AL" "S.Adenosyl.L.homocysteine" 358.5
"160711-92" "plasmaD35" "15-02-M13" "SED_ER" "SED" "ER" "S.Adenosyl.L.homocysteine" 287242
"160711-93" "plasmaD7" "15-02-M6" "SED_AL" "SED" "AL" "S.Adenosyl.L.homocysteine" 358.5
"160711-94" "plasmaD21" "15-02-M1" "SED_AL" "SED" "AL" "S.Adenosyl.L.homocysteine" 4151
"160711-95" "plasmaD21" "15-02-M2" "SED_AL" "SED" "AL" "S.Adenosyl.L.homocysteine" 358.5
"160711-96" "plasmaD21" "15-02-M23" "EX_ER" "EX" "ER" "S.Adenosyl.L.homocysteine" 358.5
"160711-10" "plasmaD35" "15-02-M22" "EX_ER" "EX" "ER" "Octoluse.bisphosphate" 358.5
"160711-101" "tumor" "15-02-M18" "EX_AL" "EX" "AL" "Octoluse.bisphosphate" 156208
"160711-102" "plasmaD7" "15-02-M1" "SED_AL" "SED" "AL" "Octoluse.bisphosphate" 358.5
"160711-11" "plasmaD35" "15-02-M10" "SED_ER" "SED" "ER" "Octoluse.bisphosphate" 358.5
"160711-12" "plasmaD35" "15-02-M11" "SED_ER" "SED" "ER" "Octoluse.bisphosphate" 358.5
"160711-13" "plasmaD35" "15-02-M20" "EX_AL" "EX" "AL" "Octoluse.bisphosphate" 358.5
"160711-14" "plasmaD35" "15-02-M3" "SED_AL" "SED" "AL" "Octoluse.bisphosphate" 358.5
"160711-15" "plasmaD7" "15-02-M2" "SED_AL" "SED" "AL" "Octoluse.bisphosphate" 358.5
"160711-16" "plasmaD35" "15-02-M24" "EX_ER" "EX" "ER" "Octoluse.bisphosphate" 358.5
"160711-17" "tumor" "15-02-M16" "EX_AL" "EX" "AL" "Octoluse.bisphosphate" 240575
"160711-18" "plasmaD7" "15-02-M26" "EX_ER" "EX" "ER" "Octoluse.bisphosphate" 358.5
"160711-19" "plasmaD21" "15-02-M12" "SED_ER" "SED" "ER" "Octoluse.bisphosphate" 358.5
"160711-20" "tumor" "15-02-M23" "EX_ER" "EX" "ER" "Octoluse.bisphosphate" 6976
"160711-21" "plasmaD35" "15-02-M21" "EX_ER" "EX" "ER" "Octoluse.bisphosphate" 358.5
"160711-22" "plasmaD35" "15-02-M27" "EX_ER" "EX" "ER" "Octoluse.bisphosphate" 358.5
"160711-23" "plasmaD21" "15-02-M18" "EX_AL" "EX" "AL" "Octoluse.bisphosphate" 358.5
"160711-24" "plasmaD7" "15-02-M24" "EX_ER" "EX" "ER" "Octoluse.bisphosphate" 358.5
"160711-25" "plasmaD7" "15-02-M15" "EX_AL" "EX" "AL" "Octoluse.bisphosphate" 358.5
"160711-26" "tumor" "15-02-M26" "EX_ER" "EX" "ER" "Octoluse.bisphosphate" 3005259
"160711-27" "plasmaD35" "15-02-M26" "EX_ER" "EX" "ER" "Octoluse.bisphosphate" 358.5
"160711-28" "plasmaD35" "15-02-M5" "SED_AL" "SED" "AL" "Octoluse.bisphosphate" 358.5
"160711-29" "plasmaD7" "15-02-M22" "EX_ER" "EX" "ER" "Octoluse.bisphosphate" 358.5
"160711-32" "tumor" "15-02-M10" "SED_ER" "SED" "ER" "Octoluse.bisphosphate" 98093
"160711-33" "tumor" "15-02-M8" "SED_ER" "SED" "ER" "Octoluse.bisphosphate" 1638564
"160711-34" "tumor" "15-02-M2" "SED_AL" "SED" "AL" "Octoluse.bisphosphate" 1666574
"160711-35" "plasmaD21" "15-02-M11" "SED_ER" "SED" "ER" "Octoluse.bisphosphate" 358.5
"160711-36" "tumor" "15-02-M12" "SED_ER" "SED" "ER" "Octoluse.bisphosphate" 1369628
"160711-37" "plasmaD21" "15-02-M13" "SED_ER" "SED" "ER" "Octoluse.bisphosphate" 358.5
"160711-38" "plasmaD35" "15-02-M15" "EX_AL" "EX" "AL" "Octoluse.bisphosphate" 358.5
"160711-39" "plasmaD21" "15-02-M4" "SED_AL" "SED" "AL" "Octoluse.bisphosphate" 358.5
"160711-40" "plasmaD7" "15-02-M4" "SED_AL" "SED" "AL" "Octoluse.bisphosphate" 358.5
"160711-41" "plasmaD35" "15-02-M7" "SED_ER" "SED" "ER" "Octoluse.bisphosphate" 358.5
"160711-42" "plasmaD35" "15-02-M25" "EX_ER" "EX" "ER" "Octoluse.bisphosphate" 358.5
"160711-43" "plasmaD21" "15-02-M25" "EX_ER" "EX" "ER" "Octoluse.bisphosphate" 358.5
"160711-44" "plasmaD7" "15-02-M5" "SED_AL" "SED" "AL" "Octoluse.bisphosphate" 358.5
"160711-45" "tumor" "15-02-M24" "EX_ER" "EX" "ER" "Octoluse.bisphosphate" 552066
"160711-46" "tumor" "15-02-M7" "SED_ER" "SED" "ER" "Octoluse.bisphosphate" 1719097
"160711-47" "plasmaD35" "15-02-M8" "SED_ER" "SED" "ER" "Octoluse.bisphosphate" 6647
"160711-48" "tumor" "15-02-M6" "SED_AL" "SED" "AL" "Octoluse.bisphosphate" 1782952
"160711-49" "plasmaD21" "15-02-M16" "EX_AL" "EX" "AL" "Octoluse.bisphosphate" 358.5
"160711-50" "tumor" "15-02-M21" "EX_ER" "EX" "ER" "Octoluse.bisphosphate" 2660883
"160711-51" "plasmaD7" "15-02-M7" "SED_ER" "SED" "ER" "Octoluse.bisphosphate" 358.5
"160711-52" "plasmaD21" "15-02-M26" "EX_ER" "EX" "ER" "Octoluse.bisphosphate" 358.5
"160711-53" "plasmaD7" "15-02-M27" "EX_ER" "EX" "ER" "Octoluse.bisphosphate" 5377
"160711-54" "plasmaD7" "15-02-M23" "EX_ER" "EX" "ER" "Octoluse.bisphosphate" 358.5
"160711-55" "tumor" "15-02-M3" "SED_AL" "SED" "AL" "Octoluse.bisphosphate" 7829868
"160711-56" "plasmaD35" "15-02-M4" "SED_AL" "SED" "AL" "Octoluse.bisphosphate" 358.5
"160711-57" "plasmaD7" "15-02-M8" "SED_ER" "SED" "ER" "Octoluse.bisphosphate" 358.5
"160711-58" "plasmaD21" "15-02-M3" "SED_AL" "SED" "AL" "Octoluse.bisphosphate" 358.5
"160711-59" "plasmaD35" "15-02-M6" "SED_AL" "SED" "AL" "Octoluse.bisphosphate" 358.5
"160711-62" "plasmaD7" "15-02-M18" "EX_AL" "EX" "AL" "Octoluse.bisphosphate" 358.5
"160711-63" "plasmaD7" "15-02-M25" "EX_ER" "EX" "ER" "Octoluse.bisphosphate" 358.5
"160711-64" "plasmaD35" "15-02-M2" "SED_AL" "SED" "AL" "Octoluse.bisphosphate" 358.5
"160711-65" "plasmaD7" "15-02-M16" "EX_AL" "EX" "AL" "Octoluse.bisphosphate" 358.5
"160711-66" "plasmaD35" "15-02-M16" "EX_AL" "EX" "AL" "Octoluse.bisphosphate" 358.5
"160711-67" "plasmaD21" "15-02-M10" "SED_ER" "SED" "ER" "Octoluse.bisphosphate" 358.5
"160711-68" "plasmaD21" "15-02-M6" "SED_AL" "SED" "AL" "Octoluse.bisphosphate" 358.5
"160711-69" "plasmaD35" "15-02-M12" "SED_ER" "SED" "ER" "Octoluse.bisphosphate" 358.5
"160711-70" "plasmaD35" "15-02-M18" "EX_AL" "EX" "AL" "Octoluse.bisphosphate" 358.5
"160711-71" "plasmaD7" "15-02-M10" "SED_ER" "SED" "ER" "Octoluse.bisphosphate" 358.5
"160711-72" "plasmaD21" "15-02-M5" "SED_AL" "SED" "AL" "Octoluse.bisphosphate" 358.5
"160711-73" "plasmaD21" "15-02-M7" "SED_ER" "SED" "ER" "Octoluse.bisphosphate" 358.5
"160711-74" "plasmaD21" "15-02-M21" "EX_ER" "EX" "ER" "Octoluse.bisphosphate" 358.5
"160711-75" "plasmaD35" "15-02-M1" "SED_AL" "SED" "AL" "Octoluse.bisphosphate" 358.5
"160711-76" "plasmaD7" "15-02-M19" "EX_AL" "EX" "AL" "Octoluse.bisphosphate" 358.5
"160711-77" "tumor" "15-02-M11" "SED_ER" "SED" "ER" "Octoluse.bisphosphate" 1754428
"160711-78" "plasmaD7" "15-02-M12" "SED_ER" "SED" "ER" "Octoluse.bisphosphate" 358.5
"160711-79" "tumor" "15-02-M20" "EX_AL" "EX" "AL" "Octoluse.bisphosphate" 2149458
"160711-80" "tumor" "15-02-M4" "SED_AL" "SED" "AL" "Octoluse.bisphosphate" 32555
"160711-81" "tumor" "15-02-M22" "EX_ER" "EX" "ER" "Octoluse.bisphosphate" 2640055
"160711-82" "tumor" "15-02-M5" "SED_AL" "SED" "AL" "Octoluse.bisphosphate" 2352884
"160711-83" "tumor" "15-02-M13" "SED_ER" "SED" "ER" "Octoluse.bisphosphate" 263850
"160711-84" "plasmaD21" "15-02-M15" "EX_AL" "EX" "AL" "Octoluse.bisphosphate" 358.5
"160711-85" "plasmaD35" "15-02-M19" "EX_AL" "EX" "AL" "Octoluse.bisphosphate" 358.5
"160711-86" "plasmaD21" "15-02-M24" "EX_ER" "EX" "ER" "Octoluse.bisphosphate" 358.5
"160711-87" "plasmaD35" "15-02-M23" "EX_ER" "EX" "ER" "Octoluse.bisphosphate" 358.5
"160711-88" "tumor" "15-02-M19" "EX_AL" "EX" "AL" "Octoluse.bisphosphate" 358.5
"160711-89" "plasmaD7" "15-02-M21" "EX_ER" "EX" "ER" "Octoluse.bisphosphate" 358.5
"160711-90" "tumor" "15-02-M1" "SED_AL" "SED" "AL" "Octoluse.bisphosphate" 358.5
"160711-91" "plasmaD7" "15-02-M20" "EX_AL" "EX" "AL" "Octoluse.bisphosphate" 358.5
"160711-92" "plasmaD35" "15-02-M13" "SED_ER" "SED" "ER" "Octoluse.bisphosphate" 738783
"160711-93" "plasmaD7" "15-02-M6" "SED_AL" "SED" "AL" "Octoluse.bisphosphate" 358.5
"160711-94" "plasmaD21" "15-02-M1" "SED_AL" "SED" "AL" "Octoluse.bisphosphate" 358.5
"160711-95" "plasmaD21" "15-02-M2" "SED_AL" "SED" "AL" "Octoluse.bisphosphate" 6782
"160711-96" "plasmaD21" "15-02-M23" "EX_ER" "EX" "ER" "Octoluse.bisphosphate" 358.5
"160711-10" "plasmaD35" "15-02-M22" "EX_ER" "EX" "ER" "CDP" 358.5
"160711-101" "tumor" "15-02-M18" "EX_AL" "EX" "AL" "CDP" 9337
"160711-102" "plasmaD7" "15-02-M1" "SED_AL" "SED" "AL" "CDP" 358.5
"160711-11" "plasmaD35" "15-02-M10" "SED_ER" "SED" "ER" "CDP" 358.5
"160711-12" "plasmaD35" "15-02-M11" "SED_ER" "SED" "ER" "CDP" 358.5
"160711-13" "plasmaD35" "15-02-M20" "EX_AL" "EX" "AL" "CDP" 358.5
"160711-14" "plasmaD35" "15-02-M3" "SED_AL" "SED" "AL" "CDP" 358.5
"160711-15" "plasmaD7" "15-02-M2" "SED_AL" "SED" "AL" "CDP" 358.5
"160711-16" "plasmaD35" "15-02-M24" "EX_ER" "EX" "ER" "CDP" 358.5
"160711-17" "tumor" "15-02-M16" "EX_AL" "EX" "AL" "CDP" 10382
"160711-18" "plasmaD7" "15-02-M26" "EX_ER" "EX" "ER" "CDP" 358.5
"160711-19" "plasmaD21" "15-02-M12" "SED_ER" "SED" "ER" "CDP" 358.5
"160711-20" "tumor" "15-02-M23" "EX_ER" "EX" "ER" "CDP" 9913
"160711-21" "plasmaD35" "15-02-M21" "EX_ER" "EX" "ER" "CDP" 358.5
"160711-22" "plasmaD35" "15-02-M27" "EX_ER" "EX" "ER" "CDP" 358.5
"160711-23" "plasmaD21" "15-02-M18" "EX_AL" "EX" "AL" "CDP" 358.5
"160711-24" "plasmaD7" "15-02-M24" "EX_ER" "EX" "ER" "CDP" 358.5
"160711-25" "plasmaD7" "15-02-M15" "EX_AL" "EX" "AL" "CDP" 358.5
"160711-26" "tumor" "15-02-M26" "EX_ER" "EX" "ER" "CDP" 437339
"160711-27" "plasmaD35" "15-02-M26" "EX_ER" "EX" "ER" "CDP" 358.5
"160711-28" "plasmaD35" "15-02-M5" "SED_AL" "SED" "AL" "CDP" 358.5
"160711-29" "plasmaD7" "15-02-M22" "EX_ER" "EX" "ER" "CDP" 358.5
"160711-32" "tumor" "15-02-M10" "SED_ER" "SED" "ER" "CDP" 24216
"160711-33" "tumor" "15-02-M8" "SED_ER" "SED" "ER" "CDP" 329324
"160711-34" "tumor" "15-02-M2" "SED_AL" "SED" "AL" "CDP" 284135
"160711-35" "plasmaD21" "15-02-M11" "SED_ER" "SED" "ER" "CDP" 358.5
"160711-36" "tumor" "15-02-M12" "SED_ER" "SED" "ER" "CDP" 39330
"160711-37" "plasmaD21" "15-02-M13" "SED_ER" "SED" "ER" "CDP" 358.5
"160711-38" "plasmaD35" "15-02-M15" "EX_AL" "EX" "AL" "CDP" 358.5
"160711-39" "plasmaD21" "15-02-M4" "SED_AL" "SED" "AL" "CDP" 358.5
"160711-40" "plasmaD7" "15-02-M4" "SED_AL" "SED" "AL" "CDP" 358.5
"160711-41" "plasmaD35" "15-02-M7" "SED_ER" "SED" "ER" "CDP" 358.5
"160711-42" "plasmaD35" "15-02-M25" "EX_ER" "EX" "ER" "CDP" 358.5
"160711-43" "plasmaD21" "15-02-M25" "EX_ER" "EX" "ER" "CDP" 358.5
"160711-44" "plasmaD7" "15-02-M5" "SED_AL" "SED" "AL" "CDP" 358.5
"160711-45" "tumor" "15-02-M24" "EX_ER" "EX" "ER" "CDP" 12281
"160711-46" "tumor" "15-02-M7" "SED_ER" "SED" "ER" "CDP" 116903
"160711-47" "plasmaD35" "15-02-M8" "SED_ER" "SED" "ER" "CDP" 6584
"160711-48" "tumor" "15-02-M6" "SED_AL" "SED" "AL" "CDP" 55068
"160711-49" "plasmaD21" "15-02-M16" "EX_AL" "EX" "AL" "CDP" 358.5
"160711-50" "tumor" "15-02-M21" "EX_ER" "EX" "ER" "CDP" 188998
"160711-51" "plasmaD7" "15-02-M7" "SED_ER" "SED" "ER" "CDP" 358.5
"160711-52" "plasmaD21" "15-02-M26" "EX_ER" "EX" "ER" "CDP" 358.5
"160711-53" "plasmaD7" "15-02-M27" "EX_ER" "EX" "ER" "CDP" 4984
"160711-54" "plasmaD7" "15-02-M23" "EX_ER" "EX" "ER" "CDP" 358.5
"160711-55" "tumor" "15-02-M3" "SED_AL" "SED" "AL" "CDP" 363761
"160711-56" "plasmaD35" "15-02-M4" "SED_AL" "SED" "AL" "CDP" 358.5
"160711-57" "plasmaD7" "15-02-M8" "SED_ER" "SED" "ER" "CDP" 358.5
"160711-58" "plasmaD21" "15-02-M3" "SED_AL" "SED" "AL" "CDP" 5906
"160711-59" "plasmaD35" "15-02-M6" "SED_AL" "SED" "AL" "CDP" 358.5
"160711-62" "plasmaD7" "15-02-M18" "EX_AL" "EX" "AL" "CDP" 358.5
"160711-63" "plasmaD7" "15-02-M25" "EX_ER" "EX" "ER" "CDP" 358.5
"160711-64" "plasmaD35" "15-02-M2" "SED_AL" "SED" "AL" "CDP" 358.5
"160711-65" "plasmaD7" "15-02-M16" "EX_AL" "EX" "AL" "CDP" 358.5
"160711-66" "plasmaD35" "15-02-M16" "EX_AL" "EX" "AL" "CDP" 358.5
"160711-67" "plasmaD21" "15-02-M10" "SED_ER" "SED" "ER" "CDP" 358.5
"160711-68" "plasmaD21" "15-02-M6" "SED_AL" "SED" "AL" "CDP" 358.5
"160711-69" "plasmaD35" "15-02-M12" "SED_ER" "SED" "ER" "CDP" 358.5
"160711-70" "plasmaD35" "15-02-M18" "EX_AL" "EX" "AL" "CDP" 358.5
"160711-71" "plasmaD7" "15-02-M10" "SED_ER" "SED" "ER" "CDP" 358.5
"160711-72" "plasmaD21" "15-02-M5" "SED_AL" "SED" "AL" "CDP" 358.5
"160711-73" "plasmaD21" "15-02-M7" "SED_ER" "SED" "ER" "CDP" 358.5
"160711-74" "plasmaD21" "15-02-M21" "EX_ER" "EX" "ER" "CDP" 358.5
"160711-75" "plasmaD35" "15-02-M1" "SED_AL" "SED" "AL" "CDP" 358.5
"160711-76" "plasmaD7" "15-02-M19" "EX_AL" "EX" "AL" "CDP" 358.5
"160711-77" "tumor" "15-02-M11" "SED_ER" "SED" "ER" "CDP" 14029
"160711-78" "plasmaD7" "15-02-M12" "SED_ER" "SED" "ER" "CDP" 358.5
"160711-79" "tumor" "15-02-M20" "EX_AL" "EX" "AL" "CDP" 91563
"160711-80" "tumor" "15-02-M4" "SED_AL" "SED" "AL" "CDP" 6972
"160711-81" "tumor" "15-02-M22" "EX_ER" "EX" "ER" "CDP" 289862
"160711-82" "tumor" "15-02-M5" "SED_AL" "SED" "AL" "CDP" 231332
"160711-83" "tumor" "15-02-M13" "SED_ER" "SED" "ER" "CDP" 15972
"160711-84" "plasmaD21" "15-02-M15" "EX_AL" "EX" "AL" "CDP" 358.5
"160711-85" "plasmaD35" "15-02-M19" "EX_AL" "EX" "AL" "CDP" 358.5
"160711-86" "plasmaD21" "15-02-M24" "EX_ER" "EX" "ER" "CDP" 358.5
"160711-87" "plasmaD35" "15-02-M23" "EX_ER" "EX" "ER" "CDP" 358.5
"160711-88" "tumor" "15-02-M19" "EX_AL" "EX" "AL" "CDP" 358.5
"160711-89" "plasmaD7" "15-02-M21" "EX_ER" "EX" "ER" "CDP" 358.5
"160711-90" "tumor" "15-02-M1" "SED_AL" "SED" "AL" "CDP" 358.5
"160711-91" "plasmaD7" "15-02-M20" "EX_AL" "EX" "AL" "CDP" 358.5
"160711-92" "plasmaD35" "15-02-M13" "SED_ER" "SED" "ER" "CDP" 16708
"160711-93" "plasmaD7" "15-02-M6" "SED_AL" "SED" "AL" "CDP" 358.5
"160711-94" "plasmaD21" "15-02-M1" "SED_AL" "SED" "AL" "CDP" 358.5
"160711-95" "plasmaD21" "15-02-M2" "SED_AL" "SED" "AL" "CDP" 358.5
"160711-96" "plasmaD21" "15-02-M23" "EX_ER" "EX" "ER" "CDP" 358.5
"160711-10" "plasmaD35" "15-02-M22" "EX_ER" "EX" "ER" "UDP" 358.5
"160711-101" "tumor" "15-02-M18" "EX_AL" "EX" "AL" "UDP" 358.5
"160711-102" "plasmaD7" "15-02-M1" "SED_AL" "SED" "AL" "UDP" 358.5
"160711-11" "plasmaD35" "15-02-M10" "SED_ER" "SED" "ER" "UDP" 358.5
"160711-12" "plasmaD35" "15-02-M11" "SED_ER" "SED" "ER" "UDP" 358.5
"160711-13" "plasmaD35" "15-02-M20" "EX_AL" "EX" "AL" "UDP" 358.5
"160711-14" "plasmaD35" "15-02-M3" "SED_AL" "SED" "AL" "UDP" 358.5
"160711-15" "plasmaD7" "15-02-M2" "SED_AL" "SED" "AL" "UDP" 358.5
"160711-16" "plasmaD35" "15-02-M24" "EX_ER" "EX" "ER" "UDP" 358.5
"160711-17" "tumor" "15-02-M16" "EX_AL" "EX" "AL" "UDP" 534729
"160711-18" "plasmaD7" "15-02-M26" "EX_ER" "EX" "ER" "UDP" 358.5
"160711-19" "plasmaD21" "15-02-M12" "SED_ER" "SED" "ER" "UDP" 358.5
"160711-20" "tumor" "15-02-M23" "EX_ER" "EX" "ER" "UDP" 40659
"160711-21" "plasmaD35" "15-02-M21" "EX_ER" "EX" "ER" "UDP" 358.5
"160711-22" "plasmaD35" "15-02-M27" "EX_ER" "EX" "ER" "UDP" 358.5
"160711-23" "plasmaD21" "15-02-M18" "EX_AL" "EX" "AL" "UDP" 358.5
"160711-24" "plasmaD7" "15-02-M24" "EX_ER" "EX" "ER" "UDP" 358.5
