"id" "Label" "mouseID" "treatmentID" "Exercise" "Weight" "metabolite" "area"
"160711-10" "plasmaD35" "15-02-M22" "EX_ER" "EX" "ER" "X2.Oxobutanoate" 0.46242764289808
"160711-101" "tumor" "15-02-M18" "EX_AL" "EX" "AL" "X2.Oxobutanoate" -0.0648949994241101
"160711-102" "plasmaD7" "15-02-M1" "SED_AL" "SED" "AL" "X2.Oxobutanoate" 0.11465405724357
"160711-11" "plasmaD35" "15-02-M10" "SED_ER" "SED" "ER" "X2.Oxobutanoate" 0.293725996723111
"160711-12" "plasmaD35" "15-02-M11" "SED_ER" "SED" "ER" "X2.Oxobutanoate" 1.22225732010861
"160711-13" "plasmaD35" "15-02-M20" "EX_AL" "EX" "AL" "X2.Oxobutanoate" 0.75973075602843
"160711-14" "plasmaD35" "15-02-M3" "SED_AL" "SED" "AL" "X2.Oxobutanoate" 0.019593289627777
"160711-15" "plasmaD7" "15-02-M2" "SED_AL" "SED" "AL" "X2.Oxobutanoate" 1.12027924157938
"160711-16" "plasmaD35" "15-02-M24" "EX_ER" "EX" "ER" "X2.Oxobutanoate" 1.12027924157938
"160711-17" "tumor" "15-02-M16" "EX_AL" "EX" "AL" "X2.Oxobutanoate" -2.44493988241226
"160711-18" "plasmaD7" "15-02-M26" "EX_ER" "EX" "ER" "X2.Oxobutanoate" 0.686337865970382
"160711-19" "plasmaD21" "15-02-M12" "SED_ER" "SED" "ER" "X2.Oxobutanoate" -0.372363939748096
"160711-20" "tumor" "15-02-M23" "EX_ER" "EX" "ER" "X2.Oxobutanoate" -1.27708421704104
"160711-21" "plasmaD35" "15-02-M21" "EX_ER" "EX" "ER" "X2.Oxobutanoate" -0.0648949994241101
"160711-22" "plasmaD35" "15-02-M27" "EX_ER" "EX" "ER" "X2.Oxobutanoate" -0.264792063861547
"160711-23" "plasmaD21" "15-02-M18" "EX_AL" "EX" "AL" "X2.Oxobutanoate" -0.0648949994241101
"160711-24" "plasmaD7" "15-02-M24" "EX_ER" "EX" "ER" "X2.Oxobutanoate" -0.162263894312794
"160711-25" "plasmaD7" "15-02-M15" "EX_AL" "EX" "AL" "X2.Oxobutanoate" 0.614736291160564
"160711-26" "tumor" "15-02-M26" "EX_ER" "EX" "ER" "X2.Oxobutanoate" -1.51355418397085
"160711-27" "plasmaD35" "15-02-M26" "EX_ER" "EX" "ER" "X2.Oxobutanoate" -0.644972647748549
"160711-28" "plasmaD35" "15-02-M5" "SED_AL" "SED" "AL" "X2.Oxobutanoate" 0.019593289627777
"160711-29" "plasmaD7" "15-02-M22" "EX_ER" "EX" "ER" "X2.Oxobutanoate" 0.75973075602843
"160711-32" "tumor" "15-02-M10" "SED_ER" "SED" "ER" "X2.Oxobutanoate" -0.758773057001702
"160711-33" "tumor" "15-02-M8" "SED_ER" "SED" "ER" "X2.Oxobutanoate" -1.44033285333302
"160711-34" "tumor" "15-02-M2" "SED_AL" "SED" "AL" "X2.Oxobutanoate" -2.7762600286308
"160711-35" "plasmaD21" "15-02-M11" "SED_ER" "SED" "ER" "X2.Oxobutanoate" 0.293725996723111
"160711-36" "tumor" "15-02-M12" "SED_ER" "SED" "ER" "X2.Oxobutanoate" -1.07610209427776
"160711-37" "plasmaD21" "15-02-M13" "SED_ER" "SED" "ER" "X2.Oxobutanoate" 0.212493570015588
"160711-38" "plasmaD35" "15-02-M15" "EX_AL" "EX" "AL" "X2.Oxobutanoate" -0.464554667651143
"160711-39" "plasmaD21" "15-02-M4" "SED_AL" "SED" "AL" "X2.Oxobutanoate" 0.46242764289808
"160711-40" "plasmaD7" "15-02-M4" "SED_AL" "SED" "AL" "X2.Oxobutanoate" -0.0648949994241101
"160711-41" "plasmaD35" "15-02-M7" "SED_ER" "SED" "ER" "X2.Oxobutanoate" -0.464554667651143
"160711-42" "plasmaD35" "15-02-M25" "EX_ER" "EX" "ER" "X2.Oxobutanoate" -0.372363939748096
"160711-43" "plasmaD21" "15-02-M25" "EX_ER" "EX" "ER" "X2.Oxobutanoate" 0.842051268203505
"160711-44" "plasmaD7" "15-02-M5" "SED_AL" "SED" "AL" "X2.Oxobutanoate" 0.019593289627777
"160711-45" "tumor" "15-02-M24" "EX_ER" "EX" "ER" "X2.Oxobutanoate" -2.21529483379926
"160711-46" "tumor" "15-02-M7" "SED_ER" "SED" "ER" "X2.Oxobutanoate" -2.85127441661375
"160711-47" "plasmaD35" "15-02-M8" "SED_ER" "SED" "ER" "X2.Oxobutanoate" -0.162263894312794
"160711-48" "tumor" "15-02-M6" "SED_AL" "SED" "AL" "X2.Oxobutanoate" -2.38297293495261
"160711-49" "plasmaD21" "15-02-M16" "EX_AL" "EX" "AL" "X2.Oxobutanoate" -0.162263894312794
"160711-50" "tumor" "15-02-M21" "EX_ER" "EX" "ER" "X2.Oxobutanoate" -0.552883437584197
"160711-51" "plasmaD7" "15-02-M7" "SED_ER" "SED" "ER" "X2.Oxobutanoate" -0.372363939748096
"160711-52" "plasmaD21" "15-02-M26" "EX_ER" "EX" "ER" "X2.Oxobutanoate" -0.0648949994241101
"160711-53" "plasmaD7" "15-02-M27" "EX_ER" "EX" "ER" "X2.Oxobutanoate" -0.464554667651143
"160711-54" "plasmaD7" "15-02-M23" "EX_ER" "EX" "ER" "X2.Oxobutanoate" 2.9192528782959
"160711-55" "tumor" "15-02-M3" "SED_AL" "SED" "AL" "X2.Oxobutanoate" -1.27708421704104
"160711-56" "plasmaD35" "15-02-M4" "SED_AL" "SED" "AL" "X2.Oxobutanoate" -0.0648949994241101
"160711-57" "plasmaD7" "15-02-M8" "SED_ER" "SED" "ER" "X2.Oxobutanoate" 0.293725996723111
"160711-58" "plasmaD21" "15-02-M3" "SED_AL" "SED" "AL" "X2.Oxobutanoate" -0.0648949994241101
"160711-59" "plasmaD35" "15-02-M6" "SED_AL" "SED" "AL" "X2.Oxobutanoate" -0.162263894312794
"160711-62" "plasmaD7" "15-02-M18" "EX_AL" "EX" "AL" "X2.Oxobutanoate" -0.162263894312794
"160711-63" "plasmaD7" "15-02-M25" "EX_ER" "EX" "ER" "X2.Oxobutanoate" -0.264792063861547
"160711-64" "plasmaD35" "15-02-M2" "SED_AL" "SED" "AL" "X2.Oxobutanoate" -0.162263894312794
"160711-65" "plasmaD7" "15-02-M16" "EX_AL" "EX" "AL" "X2.Oxobutanoate" -0.464554667651143
"160711-66" "plasmaD35" "15-02-M16" "EX_AL" "EX" "AL" "X2.Oxobutanoate" -0.162263894312794
"160711-67" "plasmaD21" "15-02-M10" "SED_ER" "SED" "ER" "X2.Oxobutanoate" 0.366808468917662
"160711-68" "plasmaD21" "15-02-M6" "SED_AL" "SED" "AL" "X2.Oxobutanoate" -0.372363939748096
"160711-69" "plasmaD35" "15-02-M12" "SED_ER" "SED" "ER" "X2.Oxobutanoate" 0.11465405724357
"160711-70" "plasmaD35" "15-02-M18" "EX_AL" "EX" "AL" "X2.Oxobutanoate" -0.372363939748096
"160711-71" "plasmaD7" "15-02-M10" "SED_ER" "SED" "ER" "X2.Oxobutanoate" -0.644972647748549
"160711-72" "plasmaD21" "15-02-M5" "SED_AL" "SED" "AL" "X2.Oxobutanoate" 0.019593289627777
"160711-73" "plasmaD21" "15-02-M7" "SED_ER" "SED" "ER" "X2.Oxobutanoate" -0.0648949994241101
"160711-74" "plasmaD21" "15-02-M21" "EX_ER" "EX" "ER" "X2.Oxobutanoate" -0.820288154296158
"160711-75" "plasmaD35" "15-02-M1" "SED_AL" "SED" "AL" "X2.Oxobutanoate" 0.46242764289808
"160711-76" "plasmaD7" "15-02-M19" "EX_AL" "EX" "AL" "X2.Oxobutanoate" 0.11465405724357
"160711-77" "tumor" "15-02-M11" "SED_ER" "SED" "ER" "X2.Oxobutanoate" -1.22222118923961
"160711-78" "plasmaD7" "15-02-M12" "SED_ER" "SED" "ER" "X2.Oxobutanoate" -0.264792063861547
"160711-79" "tumor" "15-02-M20" "EX_AL" "EX" "AL" "X2.Oxobutanoate" 0.11465405724357
"160711-80" "tumor" "15-02-M4" "SED_AL" "SED" "AL" "X2.Oxobutanoate" -1.96703938782166
"160711-81" "tumor" "15-02-M22" "EX_ER" "EX" "ER" "X2.Oxobutanoate" -1.82183550239262
"160711-82" "tumor" "15-02-M5" "SED_AL" "SED" "AL" "X2.Oxobutanoate" -0.758773057001702
"160711-83" "tumor" "15-02-M13" "SED_ER" "SED" "ER" "X2.Oxobutanoate" 0.614736291160564
"160711-84" "plasmaD21" "15-02-M15" "EX_AL" "EX" "AL" "X2.Oxobutanoate" 0.939771169858953
"160711-85" "plasmaD35" "15-02-M19" "EX_AL" "EX" "AL" "X2.Oxobutanoate" -0.264792063861547
"160711-86" "plasmaD21" "15-02-M24" "EX_ER" "EX" "ER" "X2.Oxobutanoate" -0.372363939748096
"160711-87" "plasmaD35" "15-02-M23" "EX_ER" "EX" "ER" "X2.Oxobutanoate" -0.0648949994241101
"160711-88" "tumor" "15-02-M19" "EX_AL" "EX" "AL" "X2.Oxobutanoate" 3.22597888230863
"160711-89" "plasmaD7" "15-02-M21" "EX_ER" "EX" "ER" "X2.Oxobutanoate" 3.34148396173748
"160711-90" "tumor" "15-02-M1" "SED_AL" "SED" "AL" "X2.Oxobutanoate" 3.11714529813892
"160711-91" "plasmaD7" "15-02-M20" "EX_AL" "EX" "AL" "X2.Oxobutanoate" 2.9192528782959
"160711-92" "plasmaD35" "15-02-M13" "SED_ER" "SED" "ER" "X2.Oxobutanoate" -0.907734332051749
"160711-93" "plasmaD7" "15-02-M6" "SED_AL" "SED" "AL" "X2.Oxobutanoate" 1.4564363716071
"160711-94" "plasmaD21" "15-02-M1" "SED_AL" "SED" "AL" "X2.Oxobutanoate" 1.3415551683211
"160711-95" "plasmaD21" "15-02-M2" "SED_AL" "SED" "AL" "X2.Oxobutanoate" 2.38028678906161
"160711-96" "plasmaD21" "15-02-M23" "EX_ER" "EX" "ER" "X2.Oxobutanoate" 3.45981111977777
"160711-10" "plasmaD35" "15-02-M22" "EX_ER" "EX" "ER" "Acetoacetate" 0.246127937227763
"160711-101" "tumor" "15-02-M18" "EX_AL" "EX" "AL" "Acetoacetate" -0.594991363581554
"160711-102" "plasmaD7" "15-02-M1" "SED_AL" "SED" "AL" "Acetoacetate" 1.60393828081524
"160711-11" "plasmaD35" "15-02-M10" "SED_ER" "SED" "ER" "Acetoacetate" 0.891358725574642
"160711-12" "plasmaD35" "15-02-M11" "SED_ER" "SED" "ER" "Acetoacetate" -0.161402565853985
"160711-13" "plasmaD35" "15-02-M20" "EX_AL" "EX" "AL" "Acetoacetate" 0.146512871561442
"160711-14" "plasmaD35" "15-02-M3" "SED_AL" "SED" "AL" "Acetoacetate" 0.430136753375896
"160711-15" "plasmaD7" "15-02-M2" "SED_AL" "SED" "AL" "Acetoacetate" 1.60393828081524
"160711-16" "plasmaD35" "15-02-M24" "EX_ER" "EX" "ER" "Acetoacetate" -0.691895724391562
"160711-17" "tumor" "15-02-M16" "EX_AL" "EX" "AL" "Acetoacetate" -1.88723306870852
"160711-18" "plasmaD7" "15-02-M26" "EX_ER" "EX" "ER" "Acetoacetate" -0.412446531791343
"160711-19" "plasmaD21" "15-02-M12" "SED_ER" "SED" "ER" "Acetoacetate" -0.337946709918965
"160711-20" "tumor" "15-02-M23" "EX_ER" "EX" "ER" "Acetoacetate" -1.48535758240016
"160711-21" "plasmaD35" "15-02-M21" "EX_ER" "EX" "ER" "Acetoacetate" 0.655704069749918
"160711-22" "plasmaD35" "15-02-M27" "EX_ER" "EX" "ER" "Acetoacetate" 0.0625958486512175
"160711-23" "plasmaD21" "15-02-M18" "EX_AL" "EX" "AL" "Acetoacetate" 0.246127937227763
"160711-24" "plasmaD7" "15-02-M24" "EX_ER" "EX" "ER" "Acetoacetate" -0.412446531791343
"160711-25" "plasmaD7" "15-02-M15" "EX_AL" "EX" "AL" "Acetoacetate" 0.0625958486512175
"160711-26" "tumor" "15-02-M26" "EX_ER" "EX" "ER" "Acetoacetate" -1.5480656935694
"160711-27" "plasmaD35" "15-02-M26" "EX_ER" "EX" "ER" "Acetoacetate" -0.0852106154812615
"160711-28" "plasmaD35" "15-02-M5" "SED_AL" "SED" "AL" "Acetoacetate" -0.0852106154812615
"160711-29" "plasmaD7" "15-02-M22" "EX_ER" "EX" "ER" "Acetoacetate" 1.796021699079
"160711-32" "tumor" "15-02-M10" "SED_ER" "SED" "ER" "Acetoacetate" -1.5480656935694
"160711-33" "tumor" "15-02-M8" "SED_ER" "SED" "ER" "Acetoacetate" -1.72560988461249
"160711-34" "tumor" "15-02-M2" "SED_AL" "SED" "AL" "Acetoacetate" -1.48535758240016
"160711-35" "plasmaD21" "15-02-M11" "SED_ER" "SED" "ER" "Acetoacetate" 0.246127937227763
"160711-36" "tumor" "15-02-M12" "SED_ER" "SED" "ER" "Acetoacetate" -2.08976471172034
"160711-37" "plasmaD21" "15-02-M13" "SED_ER" "SED" "ER" "Acetoacetate" 0.0625958486512175
"160711-38" "plasmaD35" "15-02-M15" "EX_AL" "EX" "AL" "Acetoacetate" -0.0122204112786331
"160711-39" "plasmaD21" "15-02-M4" "SED_AL" "SED" "AL" "Acetoacetate" -0.0122204112786331
"160711-40" "plasmaD7" "15-02-M4" "SED_AL" "SED" "AL" "Acetoacetate" 0.0625958486512175
"160711-41" "plasmaD35" "15-02-M7" "SED_ER" "SED" "ER" "Acetoacetate" -0.161402565853985
"160711-42" "plasmaD35" "15-02-M25" "EX_ER" "EX" "ER" "Acetoacetate" 0.246127937227763
"160711-43" "plasmaD21" "15-02-M25" "EX_ER" "EX" "ER" "Acetoacetate" -0.0122204112786331
"160711-44" "plasmaD7" "15-02-M5" "SED_AL" "SED" "AL" "Acetoacetate" 0.146512871561442
"160711-45" "tumor" "15-02-M24" "EX_ER" "EX" "ER" "Acetoacetate" -1.0914545090528
"160711-46" "tumor" "15-02-M7" "SED_ER" "SED" "ER" "Acetoacetate" -1.5480656935694
"160711-47" "plasmaD35" "15-02-M8" "SED_ER" "SED" "ER" "Acetoacetate" 0.146512871561442
"160711-48" "tumor" "15-02-M6" "SED_AL" "SED" "AL" "Acetoacetate" -1.36935014636551
"160711-49" "plasmaD21" "15-02-M16" "EX_AL" "EX" "AL" "Acetoacetate" 0.0625958486512175
"160711-50" "tumor" "15-02-M21" "EX_ER" "EX" "ER" "Acetoacetate" -2.18013543948863
"160711-51" "plasmaD7" "15-02-M7" "SED_ER" "SED" "ER" "Acetoacetate" 0.146512871561442
"160711-52" "plasmaD21" "15-02-M26" "EX_ER" "EX" "ER" "Acetoacetate" 0.146512871561442
"160711-53" "plasmaD7" "15-02-M27" "EX_ER" "EX" "ER" "Acetoacetate" -0.337946709918965
"160711-54" "plasmaD7" "15-02-M23" "EX_ER" "EX" "ER" "Acetoacetate" 0.146512871561442
"160711-55" "tumor" "15-02-M3" "SED_AL" "SED" "AL" "Acetoacetate" -1.88723306870852
"160711-56" "plasmaD35" "15-02-M4" "SED_AL" "SED" "AL" "Acetoacetate" 0.0625958486512175
"160711-57" "plasmaD7" "15-02-M8" "SED_ER" "SED" "ER" "Acetoacetate" 0.772813260562559
"160711-58" "plasmaD21" "15-02-M3" "SED_AL" "SED" "AL" "Acetoacetate" 0.0625958486512175
"160711-59" "plasmaD35" "15-02-M6" "SED_AL" "SED" "AL" "Acetoacetate" -0.161402565853985
"160711-62" "plasmaD7" "15-02-M18" "EX_AL" "EX" "AL" "Acetoacetate" 0.146512871561442
"160711-63" "plasmaD7" "15-02-M25" "EX_ER" "EX" "ER" "Acetoacetate" 0.0625958486512175
"160711-64" "plasmaD35" "15-02-M2" "SED_AL" "SED" "AL" "Acetoacetate" 0.246127937227763
"160711-65" "plasmaD7" "15-02-M16" "EX_AL" "EX" "AL" "Acetoacetate" -0.877279817224632
"160711-66" "plasmaD35" "15-02-M16" "EX_AL" "EX" "AL" "Acetoacetate" -0.0122204112786331
"160711-67" "plasmaD21" "15-02-M10" "SED_ER" "SED" "ER" "Acetoacetate" 0.891358725574642
"160711-68" "plasmaD21" "15-02-M6" "SED_AL" "SED" "AL" "Acetoacetate" -0.0852106154812615
"160711-69" "plasmaD35" "15-02-M12" "SED_ER" "SED" "ER" "Acetoacetate" 0.534092578311463
"160711-70" "plasmaD35" "15-02-M18" "EX_AL" "EX" "AL" "Acetoacetate" -0.0852106154812615
"160711-71" "plasmaD7" "15-02-M10" "SED_ER" "SED" "ER" "Acetoacetate" 0.146512871561442
"160711-72" "plasmaD21" "15-02-M5" "SED_AL" "SED" "AL" "Acetoacetate" -0.495254367079962
"160711-73" "plasmaD21" "15-02-M7" "SED_ER" "SED" "ER" "Acetoacetate" 0.0625958486512175
"160711-74" "plasmaD21" "15-02-M21" "EX_ER" "EX" "ER" "Acetoacetate" -0.161402565853985
"160711-75" "plasmaD35" "15-02-M1" "SED_AL" "SED" "AL" "Acetoacetate" -0.0122204112786331
"160711-76" "plasmaD7" "15-02-M19" "EX_AL" "EX" "AL" "Acetoacetate" 0.246127937227763
"160711-77" "tumor" "15-02-M11" "SED_ER" "SED" "ER" "Acetoacetate" -1.72560988461249
"160711-78" "plasmaD7" "15-02-M12" "SED_ER" "SED" "ER" "Acetoacetate" -0.0852106154812615
"160711-79" "tumor" "15-02-M20" "EX_AL" "EX" "AL" "Acetoacetate" -2.71705683555146
"160711-80" "tumor" "15-02-M4" "SED_AL" "SED" "AL" "Acetoacetate" -0.691895724391562
"160711-81" "tumor" "15-02-M22" "EX_ER" "EX" "ER" "Acetoacetate" -1.36935014636551
"160711-82" "tumor" "15-02-M5" "SED_AL" "SED" "AL" "Acetoacetate" -2.18013543948863
"160711-83" "tumor" "15-02-M13" "SED_ER" "SED" "ER" "Acetoacetate" -0.594991363581554
"160711-84" "plasmaD21" "15-02-M15" "EX_AL" "EX" "AL" "Acetoacetate" 1.5112065537761
"160711-85" "plasmaD35" "15-02-M19" "EX_AL" "EX" "AL" "Acetoacetate" -0.0122204112786331
"160711-86" "plasmaD21" "15-02-M24" "EX_ER" "EX" "ER" "Acetoacetate" 0.534092578311463
"160711-87" "plasmaD35" "15-02-M23" "EX_ER" "EX" "ER" "Acetoacetate" -0.412446531791343
"160711-88" "tumor" "15-02-M19" "EX_AL" "EX" "AL" "Acetoacetate" 3.06022549582731
"160711-89" "plasmaD7" "15-02-M21" "EX_ER" "EX" "ER" "Acetoacetate" 3.20740043911879
"160711-90" "tumor" "15-02-M1" "SED_AL" "SED" "AL" "Acetoacetate" 3.06022549582731
"160711-91" "plasmaD7" "15-02-M20" "EX_AL" "EX" "AL" "Acetoacetate" 2.81504113546282
"160711-92" "plasmaD35" "15-02-M13" "SED_ER" "SED" "ER" "Acetoacetate" -0.877279817224632
"160711-93" "plasmaD7" "15-02-M6" "SED_AL" "SED" "AL" "Acetoacetate" 1.40657274740483
"160711-94" "plasmaD21" "15-02-M1" "SED_AL" "SED" "AL" "Acetoacetate" 1.96808115015361
"160711-95" "plasmaD21" "15-02-M2" "SED_AL" "SED" "AL" "Acetoacetate" 2.35605325979033
"160711-96" "plasmaD21" "15-02-M23" "EX_ER" "EX" "ER" "Acetoacetate" 3.40915791811474
"160711-10" "plasmaD35" "15-02-M22" "EX_ER" "EX" "ER" "X3.Hydroxybutyric.acid" -0.100033893502956
"160711-101" "tumor" "15-02-M18" "EX_AL" "EX" "AL" "X3.Hydroxybutyric.acid" -0.195545439601676
"160711-102" "plasmaD7" "15-02-M1" "SED_AL" "SED" "AL" "X3.Hydroxybutyric.acid" 0.63686891859149
"160711-11" "plasmaD35" "15-02-M10" "SED_ER" "SED" "ER" "X3.Hydroxybutyric.acid" 0.493316502883213
"160711-12" "plasmaD35" "15-02-M11" "SED_ER" "SED" "ER" "X3.Hydroxybutyric.acid" -1.28910013967072
"160711-13" "plasmaD35" "15-02-M20" "EX_AL" "EX" "AL" "X3.Hydroxybutyric.acid" 0.323434666601802
"160711-14" "plasmaD35" "15-02-M3" "SED_AL" "SED" "AL" "X3.Hydroxybutyric.acid" 0.251746270425608
"160711-15" "plasmaD7" "15-02-M2" "SED_AL" "SED" "AL" "X3.Hydroxybutyric.acid" 0.885467885591961
"160711-16" "plasmaD35" "15-02-M24" "EX_ER" "EX" "ER" "X3.Hydroxybutyric.acid" 0.172063383225784
"160711-17" "tumor" "15-02-M16" "EX_AL" "EX" "AL" "X3.Hydroxybutyric.acid" -1.01186178010594
"160711-18" "plasmaD7" "15-02-M26" "EX_ER" "EX" "ER" "X3.Hydroxybutyric.acid" 0.076090196459268
"160711-19" "plasmaD21" "15-02-M12" "SED_ER" "SED" "ER" "X3.Hydroxybutyric.acid" -0.195545439601676
"160711-20" "tumor" "15-02-M23" "EX_ER" "EX" "ER" "X3.Hydroxybutyric.acid" -1.36227436981523
"160711-21" "plasmaD35" "15-02-M21" "EX_ER" "EX" "ER" "X3.Hydroxybutyric.acid" -0.0171572507742196
"160711-22" "plasmaD35" "15-02-M27" "EX_ER" "EX" "ER" "X3.Hydroxybutyric.acid" -0.0171572507742196
"160711-23" "plasmaD21" "15-02-M18" "EX_AL" "EX" "AL" "X3.Hydroxybutyric.acid" 0.251746270425608
"160711-24" "plasmaD7" "15-02-M24" "EX_ER" "EX" "ER" "X3.Hydroxybutyric.acid" 0.566633171117851
"160711-25" "plasmaD7" "15-02-M15" "EX_AL" "EX" "AL" "X3.Hydroxybutyric.acid" 0.417229868385628
"160711-26" "tumor" "15-02-M26" "EX_ER" "EX" "ER" "X3.Hydroxybutyric.acid" -1.82346008657858
"160711-27" "plasmaD35" "15-02-M26" "EX_ER" "EX" "ER" "X3.Hydroxybutyric.acid" -0.195545439601676
"160711-28" "plasmaD35" "15-02-M5" "SED_AL" "SED" "AL" "X3.Hydroxybutyric.acid" -0.296117845229453
"160711-29" "plasmaD7" "15-02-M22" "EX_ER" "EX" "ER" "X3.Hydroxybutyric.acid" 1.16256550483336
"160711-32" "tumor" "15-02-M10" "SED_ER" "SED" "ER" "X3.Hydroxybutyric.acid" -1.5816216208856
"160711-33" "tumor" "15-02-M8" "SED_ER" "SED" "ER" "X3.Hydroxybutyric.acid" -2.13494892513156
"160711-34" "tumor" "15-02-M2" "SED_AL" "SED" "AL" "X3.Hydroxybutyric.acid" -3.27656962223615
"160711-35" "plasmaD21" "15-02-M11" "SED_ER" "SED" "ER" "X3.Hydroxybutyric.acid" -0.0171572507742196
"160711-36" "tumor" "15-02-M12" "SED_ER" "SED" "ER" "X3.Hydroxybutyric.acid" -1.5816216208856
"160711-37" "plasmaD21" "15-02-M13" "SED_ER" "SED" "ER" "X3.Hydroxybutyric.acid" 0.323434666601802
"160711-38" "plasmaD35" "15-02-M15" "EX_AL" "EX" "AL" "X3.Hydroxybutyric.acid" -0.0171572507742196
"160711-39" "plasmaD21" "15-02-M4" "SED_AL" "SED" "AL" "X3.Hydroxybutyric.acid" -0.296117845229453
"160711-40" "plasmaD7" "15-02-M4" "SED_AL" "SED" "AL" "X3.Hydroxybutyric.acid" 0.172063383225784
"160711-41" "plasmaD35" "15-02-M7" "SED_ER" "SED" "ER" "X3.Hydroxybutyric.acid" -0.100033893502956
"160711-42" "plasmaD35" "15-02-M25" "EX_ER" "EX" "ER" "X3.Hydroxybutyric.acid" 0.323434666601802
"160711-43" "plasmaD21" "15-02-M25" "EX_ER" "EX" "ER" "X3.Hydroxybutyric.acid" -0.100033893502956
"160711-44" "plasmaD7" "15-02-M5" "SED_AL" "SED" "AL" "X3.Hydroxybutyric.acid" -0.195545439601676
"160711-45" "tumor" "15-02-M24" "EX_ER" "EX" "ER" "X3.Hydroxybutyric.acid" -2.28318333199393
"160711-46" "tumor" "15-02-M7" "SED_ER" "SED" "ER" "X3.Hydroxybutyric.acid" -1.89362512242496
"160711-47" "plasmaD35" "15-02-M8" "SED_ER" "SED" "ER" "X3.Hydroxybutyric.acid" -0.0171572507742196
"160711-48" "tumor" "15-02-M6" "SED_AL" "SED" "AL" "X3.Hydroxybutyric.acid" -1.5816216208856
"160711-49" "plasmaD21" "15-02-M16" "EX_AL" "EX" "AL" "X3.Hydroxybutyric.acid" 0.251746270425608
"160711-50" "tumor" "15-02-M21" "EX_ER" "EX" "ER" "X3.Hydroxybutyric.acid" -1.74964453431007
"160711-51" "plasmaD7" "15-02-M7" "SED_ER" "SED" "ER" "X3.Hydroxybutyric.acid" 0.323434666601802
"160711-52" "plasmaD21" "15-02-M26" "EX_ER" "EX" "ER" "X3.Hydroxybutyric.acid" 0.251746270425608
"160711-53" "plasmaD7" "15-02-M27" "EX_ER" "EX" "ER" "X3.Hydroxybutyric.acid" -0.578713766169214
"160711-54" "plasmaD7" "15-02-M23" "EX_ER" "EX" "ER" "X3.Hydroxybutyric.acid" 0.323434666601802
"160711-55" "tumor" "15-02-M3" "SED_AL" "SED" "AL" "X3.Hydroxybutyric.acid" -1.36227436981523
"160711-56" "plasmaD35" "15-02-M4" "SED_AL" "SED" "AL" "X3.Hydroxybutyric.acid" 0.172063383225784
"160711-57" "plasmaD7" "15-02-M8" "SED_ER" "SED" "ER" "X3.Hydroxybutyric.acid" 0.885467885591961
"160711-58" "plasmaD21" "15-02-M3" "SED_AL" "SED" "AL" "X3.Hydroxybutyric.acid" 0.172063383225784
"160711-59" "plasmaD35" "15-02-M6" "SED_AL" "SED" "AL" "X3.Hydroxybutyric.acid" 0.708861811292095
"160711-62" "plasmaD7" "15-02-M18" "EX_AL" "EX" "AL" "X3.Hydroxybutyric.acid" 0.172063383225784
"160711-63" "plasmaD7" "15-02-M25" "EX_ER" "EX" "ER" "X3.Hydroxybutyric.acid" 0.251746270425608
"160711-64" "plasmaD35" "15-02-M2" "SED_AL" "SED" "AL" "X3.Hydroxybutyric.acid" 0.076090196459268
"160711-65" "plasmaD7" "15-02-M16" "EX_AL" "EX" "AL" "X3.Hydroxybutyric.acid" 0.417229868385628
"160711-66" "plasmaD35" "15-02-M16" "EX_AL" "EX" "AL" "X3.Hydroxybutyric.acid" 0.076090196459268
"160711-67" "plasmaD21" "15-02-M10" "SED_ER" "SED" "ER" "X3.Hydroxybutyric.acid" 0.885467885591961
"160711-68" "plasmaD21" "15-02-M6" "SED_AL" "SED" "AL" "X3.Hydroxybutyric.acid" -0.0171572507742196
"160711-69" "plasmaD35" "15-02-M12" "SED_ER" "SED" "ER" "X3.Hydroxybutyric.acid" 0.566633171117851
"160711-70" "plasmaD35" "15-02-M18" "EX_AL" "EX" "AL" "X3.Hydroxybutyric.acid" -0.195545439601676
"160711-71" "plasmaD7" "15-02-M10" "SED_ER" "SED" "ER" "X3.Hydroxybutyric.acid" -0.195545439601676
"160711-72" "plasmaD21" "15-02-M5" "SED_AL" "SED" "AL" "X3.Hydroxybutyric.acid" 0.708861811292095
"160711-73" "plasmaD21" "15-02-M7" "SED_ER" "SED" "ER" "X3.Hydroxybutyric.acid" -0.0171572507742196
"160711-74" "plasmaD21" "15-02-M21" "EX_ER" "EX" "ER" "X3.Hydroxybutyric.acid" -0.100033893502956
"160711-75" "plasmaD35" "15-02-M1" "SED_AL" "SED" "AL" "X3.Hydroxybutyric.acid" 0.323434666601802
"160711-76" "plasmaD7" "15-02-M19" "EX_AL" "EX" "AL" "X3.Hydroxybutyric.acid" 0.493316502883213
"160711-77" "tumor" "15-02-M11" "SED_ER" "SED" "ER" "X3.Hydroxybutyric.acid" -2.0464418026219
"160711-78" "plasmaD7" "15-02-M12" "SED_ER" "SED" "ER" "X3.Hydroxybutyric.acid" 0.323434666601802
"160711-79" "tumor" "15-02-M20" "EX_AL" "EX" "AL" "X3.Hydroxybutyric.acid" -1.89362512242496
"160711-80" "tumor" "15-02-M4" "SED_AL" "SED" "AL" "X3.Hydroxybutyric.acid" -0.926795744544925
"160711-81" "tumor" "15-02-M22" "EX_ER" "EX" "ER" "X3.Hydroxybutyric.acid" -2.37389360868997
